MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass;
367164250,2020-01-01T00:00:08,42.38025,-71.04255,0.0,140.8,511.0,FREEDOM,IMO9290622,WDD5825,31,0,28,9,3.3,52,B;
366574000,2020-01-01T00:00:09,36.97353,-76.43593,0.1,-150.6,511.0,CORNHUSKER STATE,IMO6916433,KAFQ,70,0,185,23,9.6,70,B;
366744010,2020-01-01T00:00:12,31.14520,-81.49743,0.0,-114.6,350.0,ATLANTIC SALVOR,IMO7719624,WCX9569,31,0,46,12,6.3,31,B;
367527240,2020-01-01T00:00:15,29.61686,-89.88989,0.0,-49.6,511.0,MR FREDDIE,,WDG3552,60,0,13,4,,,B;
366739920,2020-01-01T00:00:16,42.62872,-73.75445,0.0,-180.8,10.0,AUSTIN REINAUER,IMO7729514,WCX8055,31,5,35,9,4.4,57,A;
367746950,2020-01-01T00:00:43,29.95304,-90.38889,0.0,-183.3,322.0,SAN ROBERTO,,WDI9265,31,5,,,,,A;
366207650,2020-01-01T00:01:07,44.43249,-124.26986,7.7,35.6,38.0,PACIFIC,IMO8856780,WDJ6800,30,15,22,7,,,B;
366870320,2020-01-01T00:00:13,25.76576,-80.16092,8.0,-125.1,511.0,CATALINA,,WDA9914,60,0,28,9,,,B;
367477180,2020-01-01T00:00:27,39.26973,-76.58483,0.1,203.8,511.0,ADAM F KRAUSE,IMO5215959,WDG6951,52,15,34,10,4.0,52,B;
367422720,2020-01-01T00:01:11,30.15861,-90.99738,0.1,-105.4,349.0,ARNE CHRISTIANSEN,,WDE9907,31,0,34,10,,31,B;
369970630,2020-01-01T00:01:10,42.53858,-90.64455,0.0,-151.7,511.0,DAVENPORT,,AEMK,,0,,,,,B;
636017322,2020-01-01T00:01:10,32.52875,-78.70447,12.7,199.1,199.0,SOUTHERN OWL,IMO9773143,D5KI8,80,0,156,,,,B;
366687000,2020-01-01T00:01:16,29.75013,-95.10536,0.0,-156.9,511.0,RMS ORION,,WDG5247,60,0,29,7,,60,B;
367693640,2020-01-01T00:01:15,40.75195,-73.96262,8.6,-196.6,511.0,PADDLEWHEEL QUEEN,,WDI3950,60,2,25,8,,60,B;
367396670,2020-01-01T00:01:16,37.74151,-122.34882,0.1,-200.0,511.0,Z-THREE,IMO9194153,WDE7712,31,0,28,9,3.5,52,B;
367575520,2020-01-01T00:01:16,29.13943,-90.21237,0.0,-197.8,159.0,HOS COMMANDER,IMO9647564,WDG8249,90,0,97,19,6.0,,B;
366902120,2020-01-01T00:01:16,40.73714,-73.94539,0.4,-82.1,511.0,SARAH ANN,IMO8983117,WDF3387,31,0,23,7,,52,B;
367532810,2020-01-01T00:01:17,37.05922,-88.55405,0.0,0.0,511.0,LES GRIMM,IMO8836687,WDG4085,31,0,39,11,,,B;
367327560,2020-01-01T00:01:20,29.96795,-93.85971,0.0,-151.6,321.0,CINDY HULL,,WDE2631,31,0,26,9,,,B;
367309210,2020-01-01T00:01:21,29.94695,-90.06183,0.4,89.0,511.0,CREOLE QUEEN,,WRC5373,60,15,49,11,,,B;
367050280,2020-01-01T00:01:22,46.16719,-123.91731,0.0,8.8,511.0,ROCKY B,,WDI7289,30,,17,6,,,B;
367736110,2020-01-01T00:01:23,39.06481,-84.43185,0.0,-49.6,511.0,SATISFACTION II,,WDI8187,60,0,24,6,,,B;
367547080,2020-01-01T00:01:09,35.08301,-90.14211,0.0,-68.1,511.0,MISS PAT,,WDG5477,31,15,14,,,,B;
316019447,2020-01-01T00:01:13,49.11828,-123.16448,0.0,29.0,511.0,VIKING CAVALIER,IMO7803114,CFG7420,30,15,23,7,3.4,30,B;
366997920,2020-01-01T00:01:14,30.40661,-91.20112,0.0,-101.1,42.0,RANDY ECKSTEIN,IMO8991009,WDC2803,31,12,22,10,,,B;
367719320,2020-01-01T00:01:15,25.75691,-80.14625,0.2,128.4,511.0,SEOUL MATE,,WDI6499,37,,,,,,B;
367614940,2020-01-01T00:01:16,30.05870,-93.58007,6.3,91.4,93.0,JERIS AUTHEMENT,,WDH4175,31,12,26,,,,B;
367760730,2020-01-01T00:01:24,32.82831,-79.89376,0.0,-49.6,511.0,SEA SUB,,WDJ2686,60,0,22,5,,,B;
366967590,2020-01-01T00:00:09,36.75443,-89.11795,0.0,-189.6,24.0,DANIEL P MECKLENBORG,,WDB8995,31,12,39,13,,31,B;
367001890,2020-01-01T00:01:09,28.41240,-80.61139,0.0,-174.4,511.0,MISS JUANITA,,WDC3039,31,0,16,6,,,B;
368009880,2020-01-01T00:01:11,41.45538,-88.16800,0.0,-129.5,511.0,DELBERT E KNOY,,WDJ7763,31,12,25,9,,31,B;
368004000,2020-01-01T00:01:11,38.11001,-74.72053,14.9,195.0,186.0,BRENTON REEF,IMO9144926,KREQ,80,0,188,32,12.2,,B;
367597820,2020-01-01T00:01:41,28.64251,-96.55052,0.0,-192.3,511.0,CAJUN,,WDH2458,31,12,21,,,,B;
338168501,2020-01-01T00:02:06,29.68177,-94.98452,0.0,-168.6,511.0,HPA FIREBOAT 3,,,90,5,,,,,A;
233933000,2020-01-01T00:02:10,48.12551,-123.44362,0.0,-157.1,292.0,CABLE INNOVATOR,IMO9101132,MVEP4,90,5,145,24,8.5,90,A;
367432980,2020-01-01T00:01:51,47.62812,-122.39254,0.0,-106.8,92.0,RAINDANCER,,WDF2879,37,5,18,5,,37,A;
368009880,2020-01-01T00:02:12,41.45540,-88.16798,0.0,-129.5,511.0,DELBERT E KNOY,,WDJ7763,31,12,25,9,,31,B;
212275000,2020-01-01T00:02:20,42.29752,-125.21416,0.4,168.8,185.0,UBC STOCKHOLM,IMO9426879,5BDB3,70,0,171,28,10.6,,B;
316024446,2020-01-01T00:02:20,49.16782,-123.93419,0.0,-49.6,511.0,NPA OSPREY,,,,0,,,,,B;
366909510,2020-01-01T00:02:21,34.18202,-77.95706,0.2,120.1,511.0,MARGARET MCALLISTER,IMO8990469,WDB5426,31,0,32,9,4.3,52,B;
367605450,2020-01-01T00:02:21,38.70611,-90.21499,0.0,63.8,341.0,BRYANT-T,,WDJ5430,31,12,14,5,,,B;
366838630,2020-01-01T00:01:11,30.17248,-85.75225,0.0,43.7,56.0,STARFLEET PATRIOT,IMO8734657,WDA7014,60,0,42,8,,69,B;
367304650,2020-01-01T00:01:13,61.22458,-149.90969,0.0,-148.6,511.0,GLACIER WIND,IMO8662593,WCX7679,31,0,19,7,,,B;
367346290,2020-01-01T00:01:14,36.29342,-89.57717,0.1,55.0,313.0,AMY GATTLE,,WDH2236,31,0,42,11,,31,B;
367739650,2020-01-01T00:00:58,29.11878,-90.19665,0.0,42.8,341.0,MAGGIE A,IMO9772981,WDI8542,60,0,58,,,,B;
367602170,2020-01-01T00:01:02,33.75183,-118.11914,0.0,85.5,511.0,DRAGON FLY,,WDH2881,37,,13,,,,B;
367057460,2020-01-01T00:00:09,30.01151,-90.72842,0.0,-86.4,511.0,STEPHEN R WARDEN,,WDC6523,31,12,40,10,,,B;
367505030,2020-01-01T00:00:14,30.01232,-90.72840,4.7,-134.8,278.0,FRANK JAHN,,WDF9425,31,0,26,9,,,B;
366484000,2020-01-01T00:00:24,28.89894,-90.11804,0.1,202.1,27.0,JEAN PIERRE LAB,IMO9564308,WDE9670,90,0,79,18,4.9,70,B;
367648440,2020-01-01T00:00:33,47.29582,-122.42353,0.0,2.3,511.0,WILD DUCK,,WDH7466,37,,11,,,,B;
338554000,2020-01-01T00:00:40,25.99297,-80.11956,0.0,-49.6,511.0,LADY LEX,,WDG2894,37,,27,6,,,B;
311000619,2020-01-01T00:01:02,26.52148,-78.77064,0.0,150.5,126.0,RT RAPTOR,IMO9756456,C6DA2,,15,,,,,B;
367036000,2020-01-01T00:01:07,30.28277,-91.15421,0.0,-58.8,269.0,PACIFIC RELIANCE,IMO9386548,WDI7757,31,0,41,12,6.9,31,B;
367619920,2020-01-01T00:01:16,34.81347,-87.38425,1.3,-148.3,259.0,AMERICAN SPIRIT,,WDH4653,31,13,22,,,,B;
366993550,2020-01-01T00:01:17,38.80576,-84.21778,0.0,152.3,511.0,JILL P HARVEY,,WDC2466,31,12,35,10,,,B;
366971370,2020-01-01T00:01:10,46.73245,-91.97046,0.0,39.8,291.0,EDWIN H GOTT,IMO7606061,WDH7558,70,0,304,32,9.8,,B;
338216593,2020-01-01T00:01:18,32.72610,-117.19282,0.0,-127.3,511.0,SATORI,,,37,,,,,,B;
367575130,2020-01-01T00:01:10,35.08308,-90.14221,0.0,-106.6,511.0,LUCY WEPFER,,WDG8209,31,15,18,,,,B;
367108780,2020-01-01T00:01:20,37.82833,-76.27835,0.0,-143.5,511.0,JOHN S DEMPSTER JR,IMO7437472,WYZ9563,30,0,50,9,,,B;
367186210,2020-01-01T00:01:12,36.83720,-76.29110,0.0,-49.6,511.0,NORTH STAR STATE,IMO9010371,WDD7423,31,15,12,4,,,B;
477737900,2020-01-01T00:01:23,33.73045,-118.20094,0.1,85.5,259.0,NEW VOYAGE,IMO9686364,VROV3,80,1,332,,,,A;
367557310,2020-01-01T00:01:13,37.51225,-122.19508,0.0,0.0,511.0,FESTINA LENTE,,WDG6466,36,,,,,,B;
367470280,2020-01-01T00:01:24,30.19610,-91.32270,0.0,-187.0,192.0,BAFFIN BAY,,WDF6067,31,0,23,10,,,B;
366995290,2020-01-01T00:00:13,29.93202,-93.87200,6.8,38.3,35.0,CAPT RONNIE PAYNE,,WDC2586,31,0,22,9,,57,B;
366938510,2020-01-01T00:01:11,33.76487,-119.96310,8.2,-144.3,262.0,KLIHYAM,IMO7644271,WDB7218,31,0,36,10,5.3,,A;
367408720,2020-01-01T00:00:14,30.42685,-89.05654,0.0,-147.3,87.0,HARVEY RAVEN,IMO9563225,WDG8827,90,0,81,16,4.2,90,B;
367506730,2020-01-01T00:01:10,32.72729,-117.20386,0.0,-63.5,511.0,DELTA,,WDF9588,37,,15,,,,B;
367622850,2020-01-01T00:00:21,28.75945,-90.93215,0.2,-182.5,52.0,FMS ENDURANCE,IMO9209075,WDH4937,90,8,62,13,4.1,90,B;
367428690,2020-01-01T00:01:12,41.61277,-71.40773,0.0,163.9,119.0,BERING DAWN,,WDF2490,31,0,24,8,,32,B;
303205000,2020-01-01T00:00:22,21.32119,-158.11627,0.0,-96.0,44.0,NRC SENTRY,IMO8978693,WCB7066,90,5,33,7,2.7,54,A;
538006745,2020-01-01T00:00:15,28.81385,-94.62150,12.7,-49.7,359.0,SILVER ETREMA,IMO9718430,V7QV9,80,0,183,,,,B;
367396130,2020-01-01T00:00:40,41.67003,-88.02872,0.7,63.0,246.0,WILLIAM C,,WDE7670,31,5,23,7,,31,A;
316017162,2020-01-01T00:01:04,48.85404,-123.49796,0.0,-139.2,218.0,CCGS CAPE NADEN,,CFN5482,51,0,13,4,2.1,51,B;
367648290,2020-01-01T00:01:17,29.99553,-90.44233,5.7,-126.3,511.0,ST CHRISTOPHER,,WDH7453,31,0,23,,,,B;
367549830,2020-01-01T00:01:14,41.06372,-73.88039,10.4,175.8,175.0,CURTIS REINAUER,IMO9653240,WDG5745,31,0,33,10,,,B;
366861460,2020-01-01T00:01:21,29.16556,-89.74716,3.1,98.4,511.0,SEA WORLD II,IMO8975756,WDI7417,30,7,28,7,,,B;
367684470,2020-01-01T00:00:24,29.82094,-93.98910,0.0,-185.5,511.0,CROSBY 2,,WDI3051,90,3,45,13,,,B;
367701070,2020-01-01T00:01:17,37.91691,-87.34144,0.0,-49.6,511.0,THERESA ANN,,WDI4689,31,0,18,,,,B;
338070129,2020-01-01T00:00:56,21.32870,-158.12073,0.0,66.7,511.0,KAWIKA,,,50,,9,3,,,B;
366218620,2020-01-01T00:01:02,41.38054,-71.51145,0.0,155.9,218.0,ILLUSION,IMO8886682,WBA4557,30,7,20,6,,30,B;
367136040,2020-01-01T00:01:17,29.31087,-94.78960,0.0,-181.0,511.0,NEW BUCCANEER,,WYU8674,60,15,23,9,,,B;
366984420,2020-01-01T00:01:16,38.23448,-85.84238,0.0,-88.4,24.0,PAUL G BLAZER,,WDB9882,31,0,41,13,,,B;
367192940,2020-01-01T00:01:18,33.34433,-118.32233,0.0,-135.6,511.0,AVALON EXPRESS,IMO8967890,WDD7919,60,0,26,6,,,A;
367503580,2020-01-01T00:01:23,29.96889,-92.77564,6.8,109.4,111.0,DONNIE SONIER,,WDF9285,31,0,21,9,,,B;
367381320,2020-01-01T00:01:25,27.82743,-97.49683,0.0,165.9,306.0,GALVESTON,,WDE6523,31,0,23,10,,57,B;
338130171,2020-01-01T00:00:49,30.31991,-81.64166,0.0,-134.9,511.0,TERRAPIN,,,37,,11,,,,B;
367507840,2020-01-01T00:01:11,40.70458,-74.00353,0.2,-107.4,319.0,HORNBLOWER HYBRID,,WDF9693,60,0,44,11,,,B;
367595030,2020-01-01T00:00:08,43.34566,-124.32094,0.0,65.6,511.0,KAYA C,IMO7647871,WDH2165,30,,21,6,,,B;
367807000,2020-01-01T00:01:14,41.52867,-71.31313,0.1,-63.6,346.0,CG IDA LEWIS,IMO9155585,NISS,90,5,53,10,2.4,,A;
367534260,2020-01-01T00:00:20,29.58822,-94.41526,4.9,0.0,5.0,VINCENT W SAPP,,WDG4221,31,12,25,,,,B;
367604980,2020-01-01T00:00:54,32.71128,-117.23330,0.0,6.8,511.0,BOPPY'S STAR,,WDH3169,37,,17,,,,B;
636017155,2020-01-01T00:01:14,34.50292,-120.88995,18.0,-58.2,349.0,SEALAND PHILADELPHIA,IMO9383247,A8PD9,70,0,208,29,11.6,70,B;
367751980,2020-01-01T00:00:56,55.34915,-131.68140,0.0,169.6,511.0,HER BOAT,,WDI9769,37,,,,,,B;
367505750,2020-01-01T00:01:21,38.27508,-85.82473,4.7,40.0,38.0,MARQUETTE HILLTOPPER,,WDF9497,31,12,39,11,,,B;
368081170,2020-01-01T00:01:09,36.84956,-76.31523,0.0,137.3,511.0,HUNTSMAN,,WDK7100,52,0,23,9,3.0,52,B;
367306290,2020-01-01T00:01:22,29.99024,-90.41683,0.1,121.4,286.0,ELISSA,,WDD9058,31,0,24,9,,,B;
367744170,2020-01-01T00:01:10,47.65890,-122.38135,0.0,-50.1,181.0,LADY ROSEMARY,IMO7730317,WDI8989,30,0,23,6,,,B;
367558150,2020-01-01T00:01:25,29.61175,-89.88781,9.3,114.4,511.0,UNCLE SAM,,WDG6543,31,15,21,,,,B;
338183055,2020-01-01T00:01:36,47.24899,-122.43207,0.3,193.9,511.0,HOME RUN,,,37,,14,,,,B;
576532000,2020-01-01T00:01:11,26.53094,-78.77265,0.0,-83.5,201.0,BAHAMA SPIRIT,IMO9083263,YJRE4,70,5,187,32,11.3,,A;
367739650,2020-01-01T00:01:59,29.11878,-90.19667,0.0,42.8,341.0,MAGGIE A,IMO9772981,WDI8542,60,0,58,,,,A;
367138470,2020-01-01T00:00:13,29.48443,-94.85962,6.7,-74.5,511.0,MIA KELLEY,,WDD3950,31,0,26,9,,,B;
367482370,2020-01-01T00:00:42,47.54080,-122.64384,0.0,67.0,511.0,RAVEN'S DANCE,,WDF7230,37,,13,4,,,B;
367642380,2020-01-01T00:00:48,54.13207,-165.78198,0.2,-53.7,511.0,VIGILANT,,WDH6864,30,,17,,,,B;
338100838,2020-01-01T00:00:52,26.11102,-80.12727,0.0,-200.8,511.0,IMPROMPTU,,,37,,25,6,,,B;
367534840,2020-01-01T00:02:06,30.02887,-94.03283,1.4,-51.1,48.0,GUADALUPE,,WDG4275,31,0,25,9,,,A;
367711530,2020-01-01T00:01:10,36.90684,-76.08931,0.0,-86.8,511.0,CAPE CHARLES,,WDI5730,90,15,11,4,,50,B;
367522910,2020-01-01T00:01:12,35.14082,-90.06285,10.2,197.8,511.0,MR SCHEFFEL,,WDG3140,31,5,20,,,,B;
636010677,2020-01-01T00:01:59,33.74533,-118.22432,0.0,63.1,11.0,SEA LAUNCH COMMANDER,IMO9133812,ELUH7,70,5,203,32,8.3,79,A;
367575130,2020-01-01T00:02:12,35.08304,-90.14220,0.0,-117.1,511.0,LUCY WEPFER,,WDG8209,31,15,18,,,,B;
368504000,2020-01-01T00:00:22,18.32060,-64.97850,0.3,20.5,128.0,CAPTAIN DANN,IMO7367251,WBH6425,31,11,29,8,3.6,,B;
440062000,2020-01-01T00:02:15,34.18012,-119.73285,15.7,-124.5,286.0,GLOVIS PRIME,IMO9114177,D7AC,70,0,184,30,8.8,,B;
338990000,2020-01-01T00:01:09,40.81167,-73.76551,0.0,-61.0,1.0,KINGS POINTER,IMO7925302,,90,0,53,11,3.9,90,B;
367437150,2020-01-01T00:02:26,30.07091,-93.34247,0.0,99.0,34.0,SCOTT CAMP,,WDF3203,31,0,26,9,,,B;
367672390,2020-01-01T00:01:16,48.75133,-122.48727,0.0,-157.6,42.0,MUIR MILACH,IMO7823425,WDH9870,30,0,26,7,2.7,,B;
367558150,2020-01-01T00:00:15,29.61310,-89.89098,9.4,116.0,511.0,UNCLE SAM,,WDG6543,31,15,21,,,,B;
367155310,2020-01-01T00:01:17,28.82309,-95.53663,5.1,12.1,13.0,BOLIVAR POINT,,WDD5224,31,0,21,9,,57,B;
367614670,2020-01-01T00:00:40,48.75558,-122.50319,0.1,-131.0,511.0,PAYTON ELIZABETH,,WDH4149,30,,15,,,,B;
367160000,2020-01-01T00:01:21,30.43599,-91.20027,0.0,-173.7,511.0,CAPT BUD BISSO,IMO9034834,WCW4130,31,0,33,10,5.6,31,B;
367187140,2020-01-01T00:01:22,29.57680,-90.58599,6.4,-114.0,511.0,MEGAN B SETTOON,,WDD7489,31,8,15,6,,0,B;
367615990,2020-01-01T00:01:02,29.31504,-94.77880,0.0,-49.6,511.0,JACOB BRENT,,WDH4272,90,5,29,8,,,A;
211839000,2020-01-01T00:01:09,36.49678,-75.39509,16.3,139.1,137.0,CHICAGO EXPRESS,IMO9295268,DCUJ2,70,0,336,42,14.6,79,B;
369564000,2020-01-01T00:01:10,30.70751,-88.04367,0.0,-168.6,296.0,APOLLO,IMO9703289,WDG8962,31,0,28,12,5.2,,B;
312283000,2020-01-01T00:00:22,26.40770,-78.60807,8.5,-114.6,511.0,ATLANTIC SUN,IMO9327164,V3NB4,80,0,99,15,4.8,,B;
366081080,2020-01-01T00:01:10,43.23691,-86.26093,0.0,-158.4,7.0,ZEUS,IMO9506071,WAO8101,31,0,29,8,,,B;
367786240,2020-01-01T00:01:06,48.51320,-122.60767,0.0,195.9,180.0,SEA BEAR,,WDJ5292,37,5,16,,,,A;
366995750,2020-01-01T00:01:08,30.02200,-93.98730,0.0,-153.8,351.0,RIVERSIDE,,WDC2627,31,0,20,8,,57,B;
367368170,2020-01-01T00:01:13,47.53799,-122.32822,0.5,-57.3,143.0,SONJA H,,WDE5536,31,0,18,6,,32,B;
316027744,2020-01-01T00:01:12,49.38416,-123.30754,8.5,195.6,511.0,JOHN M LEDCOR,,,31,0,12,5,0.4,,B;
338228537,2020-01-01T00:01:12,47.62127,-122.52037,0.1,28.3,511.0,NEXT CHAPTER,,,37,,,,,,B;
367057620,2020-01-01T00:01:13,36.24412,-89.57387,8.5,-167.9,252.0,CAIRO,,WDC6535,31,15,45,14,,,B;
367353080,2020-01-01T00:01:13,39.93685,-125.68310,13.1,-76.6,337.0,EMPIRE STATE,IMO9408126,WDE4431,80,0,183,32,11.8,35,B;
316001836,2020-01-01T00:01:15,41.86665,-82.59636,10.9,109.8,110.0,CSL TADOUSSAC,IMO6918716,VDWB,70,0,222,23,8.4,,B;
367772490,2020-01-01T00:01:39,29.89618,-88.58998,3.1,187.0,511.0,LE FAMILY,IMO9242845,WDJ3900,30,,25,7,,,B;
367440310,2020-01-01T00:01:16,47.65714,-122.37711,0.0,20.3,55.0,SUNWARD,,WDF3473,30,0,18,5,,30,B;
369145000,2020-01-01T00:01:18,26.11971,-80.12120,0.1,1.0,511.0,M/Y OCEAN DRIVE,,WDH8535,37,0,0,0,2.0,37,B;
367423550,2020-01-01T00:00:29,21.32925,-158.12000,0.0,-204.6,249.0,STAR CHASER,,WDJ2351,37,,12,,,,B;
367565680,2020-01-01T00:01:48,54.13157,-165.78725,0.3,1.7,511.0,ADAMANT,IMO9684940,WDG7279,30,,17,7,3.8,,B;
538070064,2020-01-01T00:00:56,25.79615,-80.14550,0.0,0.0,511.0,SENSATION,,V7GB7,37,,,,,,B;
220580000,2020-01-01T00:01:06,32.69640,-117.15412,0.0,-93.8,251.0,MAERSK LAUNCHER,IMO9425746,OUHT2,90,5,90,23,6.8,33,A;
367732950,2020-01-01T00:01:51,29.31791,-94.77788,0.0,87.0,511.0,TITAN UP,,WDI7865,37,,19,,,,B;
367618760,2020-01-01T00:00:06,29.78688,-90.02621,0.0,0.0,511.0,BRITTANY LYNN,,WDH4536,31,0,15,6,,,B;
366938440,2020-01-01T00:00:08,30.09138,-90.90787,0.0,55.3,348.0,JEAN TURECAMO,IMO7501077,WDB7213,31,15,32,9,4.2,,A;
419000103,2020-01-01T00:00:11,29.18608,-94.62411,0.0,-126.8,150.0,SWARNA MALA,IMO9421403,AVEY,80,1,183,32,13.2,80,A;
367080090,2020-01-01T00:00:12,29.70549,-91.22283,0.0,-204.4,511.0,SEA HOG,,WDC7997,31,0,18,7,,132,B;
366845050,2020-01-01T00:00:12,29.31223,-94.80238,0.0,-195.7,511.0,ERIN T,,WDII,60,0,29,7,,40,B;
357175000,2020-01-01T00:01:07,48.30957,-123.99898,16.5,-116.2,294.0,NYK REMUS,IMO9416965,3FPB5,70,0,294,32,13.5,70,B;
367584540,2020-01-01T00:00:14,29.97213,-93.84453,0.0,-184.0,176.0,SAVAGE HONOR,,WDG9121,31,0,15,6,,90,B;
367161000,2020-01-01T00:01:13,47.62629,-122.38302,0.0,-96.8,269.0,STARBOUND,IMO8807284,WUR5426,30,0,73,14,5.5,30,B;
367515280,2020-01-01T00:00:07,29.86124,-93.99199,0.0,102.3,96.0,LADY OF GUADALUPE,,WDG2401,31,12,22,9,,,B;
316032594,2020-01-01T00:01:13,43.63340,-79.39462,0.0,-49.6,511.0,IRON GUPPY,,,,8,,,,,B;
367515860,2020-01-01T00:00:10,29.25916,-89.34896,0.0,125.3,511.0,MAMA ROSIE,,WDG2459,31,15,17,5,,31,B;
367702480,2020-01-01T00:00:05,29.96757,-90.26029,5.8,-142.6,262.0,SAFETY PRIDE,,WDI4832,31,0,21,8,,,B;
367405340,2020-01-01T00:01:12,55.33346,-160.49595,0.0,-106.3,188.0,KAREN EVICH,,WCZ2743,30,0,17,7,,,B;
367669380,2020-01-01T00:00:14,48.51298,-122.60821,0.0,-49.6,511.0,LOOSE WIRE,,WDH9566,37,,16,5,2.4,,B;
367310520,2020-01-01T00:01:03,55.33921,-131.64522,0.0,134.3,511.0,MEGAN-RENEE,,WDD9378,,12,52,15,,,B;
366629680,2020-01-01T00:00:23,40.77643,-74.00966,5.1,115.1,511.0,GARDEN STATE,,WDH7355,60,5,28,7,,60,A;
565807000,2020-01-01T00:01:06,32.30738,-117.53271,14.8,161.7,164.0,NYK CLARA,IMO9355408,9VFW9,70,0,210,30,11.5,72,B;
636091400,2020-01-01T00:00:41,40.41887,-69.47202,10.9,86.9,85.0,RHL AGILITAS,IMO9373486,A8ND5,70,0,176,27,10.9,71,B;
367637740,2020-01-01T00:01:12,31.77043,-88.16053,0.0,161.3,151.0,COOPER DEVALL,,WDH6418,31,0,19,,,,B;
367589320,2020-01-01T00:01:09,29.31166,-94.80503,0.0,-196.9,511.0,BRAZOS,IMO9695303,WDG9589,90,0,44,30,,,B;
477276600,2020-01-01T00:01:07,34.28370,-127.41705,15.9,103.0,103.0,OOCL CANADA,IMO9477880,VRIB2,70,0,334,42,14.7,70,B;
538004981,2020-01-01T00:00:08,25.98007,-79.51506,19.2,-197.9,207.0,GOLAR SNOW,IMO9635315,V7AF2,80,0,280,43,12.2,,B;
367301480,2020-01-01T00:00:08,37.80250,-122.39828,0.1,-172.9,236.0,VALOR,IMO9409924,WDD8691,31,0,30,12,,52,B;
366941840,2020-01-01T00:00:10,29.77522,-95.10108,0.0,107.8,511.0,SAN MIGUEL,,WTE9527,31,12,16,6,,52,B;
366939820,2020-01-01T00:01:12,40.64064,-74.12965,0.0,-113.4,112.0,MARGARET MORAN,IMO7908158,WQZ6557,31,5,30,9,3.9,,A;
367369840,2020-01-01T00:01:04,54.12556,-165.79657,0.0,-102.2,511.0,ATLANTICO,IMO7215537,WDE5651,30,7,24,7,,,B;
366744020,2020-01-01T00:01:14,33.22591,-78.10158,9.1,62.3,63.0,MARY ALICE,IMO7402738,WCX9570,31,11,30,8,3.6,,A;
367474360,2020-01-01T00:00:18,29.13750,-90.19570,0.3,77.1,308.0,OCEAN PROJECT,IMO9617686,WDF6447,90,0,59,14,3.3,,B;
370363000,2020-01-01T00:01:07,34.35050,-75.38913,17.9,35.0,32.0,SEVEN SEAS HIGHWAY,IMO9238521,3EDJ6,79,0,200,32,8.8,79,B;
338236515,2020-01-01T00:01:05,26.09179,-80.17137,0.0,-187.0,511.0,SUNDANCE,,,37,,,,,,B;
367474680,2020-01-01T00:00:15,29.83886,-89.99479,0.0,15.8,511.0,CUSTOM,,WDF6479,31,0,17,7,,,B;
316009843,2020-01-01T00:01:01,49.30900,-123.10169,1.8,-129.2,511.0,J R W,,,31,0,12,5,0.6,52,B;
316001101,2020-01-01T00:01:12,42.95791,-82.42423,4.4,33.2,33.0,LEONARD M,IMO8519215,VOJM,31,0,33,11,4.1,,B;
367171270,2020-01-01T00:00:20,30.07276,-90.12450,0.0,-180.9,511.0,BAYOU LADY,,WDD6317,31,0,17,8,2.4,31,B;
367478960,2020-01-01T00:00:33,29.85351,-89.98217,0.0,-193.0,511.0,AUTHORITY III,,WDF6897,90,,,,,,B;
367030520,2020-01-01T00:01:12,34.49646,-90.59239,0.0,-180.8,511.0,BIG DADDY,,WDC4779,31,15,17,8,,,B;
368009570,2020-01-01T00:00:31,31.52469,-91.48651,9.3,-166.6,243.0,HERMANATOR J,,WDJ7730,31,12,26,9,,,B;
366926740,2020-01-01T00:01:14,33.76853,-118.21872,1.7,56.6,333.0,TIM QUIGG,IMO8987917,WDB6570,31,0,24,9,4.0,52,B;
338239291,2020-01-01T00:00:31,33.61996,-117.89645,0.0,7.4,511.0,HANA PA'A,,,37,,7,,,,B;
366999373,2020-01-01T00:00:15,30.33726,-91.14275,0.0,204.0,511.0,MUDDY WATER,,AEPR,90,0,,,,,B;
369970478,2020-01-01T00:00:40,38.98399,-76.46745,0.0,84.6,352.0,NAVSEA P-304 2,,,99,5,,,,99,A;
366855000,2020-01-01T00:00:24,59.61814,-151.38001,0.1,3.8,248.0,FLORIDA,IMO9568469,WFAF,80,1,183,32,12.2,,A;
319094200,2020-01-01T00:00:47,26.74778,-80.04894,0.0,-171.5,1.0,INCOGNITO,IMO9807281,ZGFP2,,5,49,,,,A;
338188863,2020-01-01T00:00:55,30.28287,-87.56291,1.1,82.8,511.0,SOUTHBOUND,,,37,,12,,,,B;
367477410,2020-01-01T00:01:10,39.25928,-74.99114,0.0,-49.6,511.0,VISION,IMO8990976,WDF6746,90,0,17,7,,,B;
367618310,2020-01-01T00:01:14,40.64061,-74.16411,0.1,-164.1,334.0,JUSTINE MCALLISTER,IMO8107878,WDH4493,31,0,33,10,4.9,31,B;
311105000,2020-01-01T00:00:58,30.52564,-88.09398,0.0,41.7,329.0,DEEP BLUE,IMO9215359,C6RM8,90,5,206,32,10.0,,A;
367535790,2020-01-01T00:00:35,47.65658,-122.37963,0.0,200.4,511.0,JEAN D,,WDG4365,30,,15,,,,B;
367396710,2020-01-01T00:01:05,37.79659,-122.31836,0.2,-159.8,10.0,Z-FOUR,IMO9194165,WDE7715,31,0,28,9,3.5,52,B;
